session_id,segment,product_id,brand,price,quality_score,feature_match,purchase_utility,purchased,satisfaction
10486,frequent_traveler,headphones_007,Motorola,49.5,0.53,0.5,2.473,1,5.0
10487,casual_listener,headphones_018,Philips,199.99,0.81,0.0,-0.379,0,
10488,budget_student,headphones_025,Bang & Olufsen,479.99,0.91,0.0,-0.382,0,
10489,commuter,headphones_014,Beats,189.99,0.74,0.0,0.267,0,
10490,remote_worker,headphones_005,Philips,34.99,0.52,0.0,0.81,1,5.0
10491,audiophile,headphones_025,Bang & Olufsen,479.99,0.91,0.0,0.879,0,
10492,gym_user,headphones_010,Sennheiser,179.99,0.78,0.0,0.882,1,5.0
10493,gamer,headphones_013,JBL,129.95,0.7,0.0,-0.31,1,5.0
10494,frequent_traveler,headphones_006,Edifier,54.99,0.64,0.0,1.033,1,5.0
10495,casual_listener,headphones_010,Sennheiser,179.99,0.78,0.0,0.204,0,
10496,budget_student,headphones_022,Apple,549.0,0.9,0.0,-0.733,0,
10497,commuter,headphones_022,Apple,549.0,0.9,0.0,0.372,0,
10498,remote_worker,headphones_020,Bose,429.0,0.91,0.5,1.54,1,5.0
10499,audiophile,headphones_006,Edifier,54.99,0.64,0.0,0.557,0,
10500,gym_user,headphones_006,Edifier,54.99,0.64,0.0,0.916,0,
10501,gamer,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,0.474,1,5.0
10502,frequent_traveler,headphones_021,Sennheiser,379.99,0.93,0.5,0.151,1,5.0
10503,casual_listener,headphones_012,Audio-Technica,129.99,0.77,0.0,-0.518,1,5.0
10504,budget_student,headphones_021,Sennheiser,379.99,0.93,0.0,0.179,1,5.0
10505,commuter,headphones_004,Skullcandy,44.99,0.55,0.0,-0.755,0,
10506,remote_worker,headphones_018,Philips,199.99,0.81,0.0,1.044,0,
10507,audiophile,headphones_010,Sennheiser,179.99,0.78,0.0,0.262,0,
10508,gym_user,headphones_018,Philips,199.99,0.81,0.0,0.794,1,5.0
10509,gamer,headphones_020,Bose,429.0,0.91,0.0,0.361,0,
10510,frequent_traveler,headphones_012,Audio-Technica,129.99,0.77,0.0,0.934,0,
10511,casual_listener,headphones_004,Skullcandy,44.99,0.55,0.0,-0.318,0,
10512,budget_student,headphones_008,TCL,29.99,0.48,0.0,-0.53,0,
10513,commuter,headphones_005,Philips,34.99,0.52,0.0,0.12,0,
10514,remote_worker,headphones_003,Anker Soundcore,59.99,0.6,0.0,-0.353,1,5.0
10515,audiophile,headphones_008,TCL,29.99,0.48,0.0,1.175,1,4.0
10516,gym_user,headphones_008,TCL,29.99,0.48,0.0,-0.368,1,5.0
10517,gamer,headphones_008,TCL,29.99,0.48,0.0,1.157,0,
10518,frequent_traveler,headphones_010,Sennheiser,179.99,0.78,0.5,1.167,1,5.0
10519,casual_listener,headphones_008,TCL,29.99,0.48,0.5,0.994,1,5.0
10520,budget_student,headphones_005,Philips,34.99,0.52,0.0,-0.359,1,5.0
10521,commuter,headphones_003,Anker Soundcore,59.99,0.6,0.5,2.25,1,5.0
10522,remote_worker,headphones_004,Skullcandy,44.99,0.55,0.0,1.416,1,5.0
10523,audiophile,headphones_014,Beats,189.99,0.74,0.0,0.487,0,
10524,gym_user,headphones_014,Beats,189.99,0.74,0.0,0.693,1,5.0
10525,gamer,headphones_011,Bose,199.0,0.8,0.0,0.401,1,5.0
10526,frequent_traveler,headphones_002,JBL,39.99,0.58,0.5,1.951,0,
10527,casual_listener,headphones_003,Anker Soundcore,59.99,0.6,0.0,1.101,0,
10528,budget_student,headphones_014,Beats,189.99,0.74,0.0,0.154,1,5.0
10529,commuter,headphones_002,JBL,39.99,0.58,0.0,0.608,0,
10530,remote_worker,headphones_020,Bose,429.0,0.91,0.5,1.559,1,5.0
10531,audiophile,headphones_006,Edifier,54.99,0.64,0.0,-0.012,0,
10532,gym_user,headphones_019,Sony,399.99,0.92,0.0,-0.073,0,
10533,gamer,headphones_005,Philips,34.99,0.52,0.0,0.577,1,5.0
10534,frequent_traveler,headphones_001,Sony,49.99,0.62,0.0,1.259,0,
10535,casual_listener,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,-0.658,0,
10536,budget_student,headphones_007,Motorola,49.5,0.53,0.0,0.292,0,
10537,commuter,headphones_010,Sennheiser,179.99,0.78,0.5,1.637,1,5.0
10538,remote_worker,headphones_009,Sony,149.99,0.72,0.0,0.9,1,5.0
10539,audiophile,headphones_012,Audio-Technica,129.99,0.77,0.0,1.027,1,5.0
10540,gym_user,headphones_006,Edifier,54.99,0.64,0.0,0.319,0,
10541,gamer,headphones_016,Edifier,179.99,0.79,0.0,0.35,1,5.0
10542,frequent_traveler,headphones_013,JBL,129.95,0.7,0.5,1.499,1,5.0
10543,casual_listener,headphones_020,Bose,429.0,0.91,0.0,-0.116,1,5.0
10544,budget_student,headphones_017,Marshall,159.99,0.73,0.0,1.052,0,
10545,commuter,headphones_016,Edifier,179.99,0.79,0.5,1.239,1,5.0
10546,remote_worker,headphones_017,Marshall,159.99,0.73,0.0,0.128,1,4.0
10547,audiophile,headphones_001,Sony,49.99,0.62,0.0,0.882,1,5.0
10548,gym_user,headphones_024,Focal,499.0,0.95,0.0,-0.572,0,
10549,gamer,headphones_021,Sennheiser,379.99,0.93,0.0,0.297,1,4.0
10550,frequent_traveler,headphones_002,JBL,39.99,0.58,0.5,2.154,1,5.0
10551,casual_listener,headphones_015,AKG,149.0,0.76,0.0,-0.12,0,
10552,budget_student,headphones_002,JBL,39.99,0.58,0.0,-0.09,0,
10553,commuter,headphones_010,Sennheiser,179.99,0.78,0.5,1.782,1,5.0
10554,remote_worker,headphones_011,Bose,199.0,0.8,0.5,1.587,1,5.0
10555,audiophile,headphones_022,Apple,549.0,0.9,0.0,1.699,1,5.0
10556,gym_user,headphones_021,Sennheiser,379.99,0.93,0.0,0.324,1,5.0
10557,gamer,headphones_001,Sony,49.99,0.62,0.0,0.551,1,5.0
10558,frequent_traveler,headphones_018,Philips,199.99,0.81,0.5,1.115,1,5.0
10559,casual_listener,headphones_004,Skullcandy,44.99,0.55,0.0,1.21,0,
10560,budget_student,headphones_007,Motorola,49.5,0.53,0.0,1.61,1,5.0
10561,commuter,headphones_018,Philips,199.99,0.81,0.5,1.148,1,5.0
10562,remote_worker,headphones_011,Bose,199.0,0.8,0.5,1.963,0,
10563,audiophile,headphones_020,Bose,429.0,0.91,0.0,0.22,0,
10564,gym_user,headphones_019,Sony,399.99,0.92,0.0,0.055,1,4.0
10565,gamer,headphones_021,Sennheiser,379.99,0.93,0.0,0.741,0,
10566,frequent_traveler,headphones_016,Edifier,179.99,0.79,0.5,1.422,0,
10567,casual_listener,headphones_025,Bang & Olufsen,479.99,0.91,0.0,0.097,0,
10568,budget_student,headphones_014,Beats,189.99,0.74,0.0,-0.502,1,5.0
10569,commuter,headphones_018,Philips,199.99,0.81,0.5,1.959,1,5.0
10570,remote_worker,headphones_012,Audio-Technica,129.99,0.77,0.0,0.493,0,
10571,audiophile,headphones_021,Sennheiser,379.99,0.93,0.0,1.643,0,
10572,gym_user,headphones_020,Bose,429.0,0.91,0.0,0.424,0,
10573,gamer,headphones_004,Skullcandy,44.99,0.55,0.0,-0.29,1,5.0
10574,frequent_traveler,headphones_007,Motorola,49.5,0.53,0.5,-0.137,0,
10575,casual_listener,headphones_004,Skullcandy,44.99,0.55,0.0,1.523,1,5.0
10576,budget_student,headphones_016,Edifier,179.99,0.79,0.0,0.97,0,
10577,commuter,headphones_018,Philips,199.99,0.81,0.5,1.169,0,
10578,remote_worker,headphones_009,Sony,149.99,0.72,0.0,0.235,1,5.0
10579,audiophile,headphones_016,Edifier,179.99,0.79,0.0,0.898,1,5.0
10580,gym_user,headphones_018,Philips,199.99,0.81,0.0,-0.299,1,5.0
10581,gamer,headphones_004,Skullcandy,44.99,0.55,0.0,0.012,0,
10582,frequent_traveler,headphones_025,Bang & Olufsen,479.99,0.91,0.5,1.076,0,
10583,casual_listener,headphones_019,Sony,399.99,0.92,0.0,-0.116,0,
10584,budget_student,headphones_012,Audio-Technica,129.99,0.77,0.0,0.443,0,
10585,commuter,headphones_019,Sony,399.99,0.92,0.5,1.341,1,5.0
10586,remote_worker,headphones_022,Apple,549.0,0.9,0.0,0.74,0,
10587,audiophile,headphones_025,Bang & Olufsen,479.99,0.91,0.0,1.503,1,5.0
10588,gym_user,headphones_014,Beats,189.99,0.74,0.0,0.785,0,
10589,gamer,headphones_014,Beats,189.99,0.74,0.0,0.876,0,
10590,frequent_traveler,headphones_002,JBL,39.99,0.58,0.5,1.65,1,5.0
10591,casual_listener,headphones_019,Sony,399.99,0.92,0.0,0.45,1,5.0
10592,budget_student,headphones_022,Apple,549.0,0.9,0.0,-0.193,1,5.0
10593,commuter,headphones_011,Bose,199.0,0.8,0.5,1.376,0,
10594,remote_worker,headphones_024,Focal,499.0,0.95,0.0,0.757,0,
10595,audiophile,headphones_009,Sony,149.99,0.72,0.0,1.118,0,
10596,gym_user,headphones_007,Motorola,49.5,0.53,0.0,-0.017,1,5.0
10597,gamer,headphones_019,Sony,399.99,0.92,0.0,0.748,0,
10598,frequent_traveler,headphones_024,Focal,499.0,0.95,0.0,0.444,1,5.0
10599,casual_listener,headphones_006,Edifier,54.99,0.64,0.0,0.695,0,
10600,budget_student,headphones_004,Skullcandy,44.99,0.55,0.0,-0.198,1,5.0
10601,commuter,headphones_015,AKG,149.0,0.76,0.5,1.591,1,5.0
10602,remote_worker,headphones_003,Anker Soundcore,59.99,0.6,0.0,0.599,0,
10603,audiophile,headphones_008,TCL,29.99,0.48,0.0,0.916,1,4.0
10604,gym_user,headphones_013,JBL,129.95,0.7,0.0,0.68,0,
10605,gamer,headphones_004,Skullcandy,44.99,0.55,0.0,0.539,0,
10606,frequent_traveler,headphones_023,Bowers & Wilkins,499.99,0.94,0.5,1.938,1,5.0
10607,casual_listener,headphones_006,Edifier,54.99,0.64,0.0,1.399,1,5.0
10608,budget_student,headphones_002,JBL,39.99,0.58,0.0,0.857,1,5.0
10609,commuter,headphones_009,Sony,149.99,0.72,0.5,-0.075,0,
10610,remote_worker,headphones_009,Sony,149.99,0.72,0.0,0.541,0,
10611,audiophile,headphones_001,Sony,49.99,0.62,0.0,0.176,1,5.0
10612,gym_user,headphones_013,JBL,129.95,0.7,0.0,0.851,0,
10613,gamer,headphones_009,Sony,149.99,0.72,0.0,-0.469,0,
10614,frequent_traveler,headphones_025,Bang & Olufsen,479.99,0.91,0.5,1.591,1,5.0
10615,casual_listener,headphones_005,Philips,34.99,0.52,0.0,0.158,0,
10616,budget_student,headphones_001,Sony,49.99,0.62,0.0,0.095,1,5.0
10617,commuter,headphones_014,Beats,189.99,0.74,0.0,0.612,1,4.0
10618,remote_worker,headphones_008,TCL,29.99,0.48,0.0,-0.021,0,
10619,audiophile,headphones_005,Philips,34.99,0.52,0.0,0.8,1,5.0
10620,gym_user,headphones_010,Sennheiser,179.99,0.78,0.0,0.353,1,5.0
10621,gamer,headphones_015,AKG,149.0,0.76,0.0,-0.013,0,
10622,frequent_traveler,headphones_018,Philips,199.99,0.81,0.5,2.215,1,5.0
10623,casual_listener,headphones_009,Sony,149.99,0.72,0.0,-0.121,0,
10624,budget_student,headphones_018,Philips,199.99,0.81,0.0,0.55,0,
10625,commuter,headphones_020,Bose,429.0,0.91,0.5,0.976,1,5.0
10626,remote_worker,headphones_011,Bose,199.0,0.8,0.5,2.308,1,5.0
10627,audiophile,headphones_018,Philips,199.99,0.81,0.0,0.751,1,5.0
10628,gym_user,headphones_002,JBL,39.99,0.58,0.0,0.489,0,
10629,gamer,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,0.099,1,5.0
10630,frequent_traveler,headphones_004,Skullcandy,44.99,0.55,0.0,1.437,1,5.0
10631,casual_listener,headphones_013,JBL,129.95,0.7,0.0,0.417,1,5.0
10632,budget_student,headphones_015,AKG,149.0,0.76,0.0,0.476,0,
10633,commuter,headphones_004,Skullcandy,44.99,0.55,0.0,0.484,0,
10634,remote_worker,headphones_008,TCL,29.99,0.48,0.0,0.105,1,5.0
10635,audiophile,headphones_020,Bose,429.0,0.91,0.0,0.06,0,
10636,gym_user,headphones_015,AKG,149.0,0.76,0.0,0.746,0,
10637,gamer,headphones_015,AKG,149.0,0.76,0.0,0.343,0,
10638,frequent_traveler,headphones_012,Audio-Technica,129.99,0.77,0.0,-0.124,0,
10639,casual_listener,headphones_020,Bose,429.0,0.91,0.0,0.354,0,
10640,budget_student,headphones_016,Edifier,179.99,0.79,0.0,-0.218,0,
10641,commuter,headphones_017,Marshall,159.99,0.73,0.0,0.896,1,5.0
10642,remote_worker,headphones_001,Sony,49.99,0.62,0.0,0.93,0,
10643,audiophile,headphones_011,Bose,199.0,0.8,0.0,0.955,0,
10644,gym_user,headphones_020,Bose,429.0,0.91,0.0,-0.108,0,
10645,gamer,headphones_002,JBL,39.99,0.58,0.0,1.245,0,
10646,frequent_traveler,headphones_011,Bose,199.0,0.8,0.5,1.312,1,5.0
10647,casual_listener,headphones_006,Edifier,54.99,0.64,0.0,0.632,0,
10648,budget_student,headphones_017,Marshall,159.99,0.73,0.0,0.449,0,
10649,commuter,headphones_020,Bose,429.0,0.91,0.5,1.007,1,5.0
10650,remote_worker,headphones_011,Bose,199.0,0.8,0.5,1.197,1,5.0
10651,audiophile,headphones_006,Edifier,54.99,0.64,0.0,1.096,1,5.0
10652,gym_user,headphones_011,Bose,199.0,0.8,0.0,0.919,0,
10653,gamer,headphones_016,Edifier,179.99,0.79,0.0,0.933,0,
10654,frequent_traveler,headphones_014,Beats,189.99,0.74,0.0,0.129,0,
10655,casual_listener,headphones_010,Sennheiser,179.99,0.78,0.0,-0.395,0,
10656,budget_student,headphones_014,Beats,189.99,0.74,0.0,0.171,1,4.0
10657,commuter,headphones_009,Sony,149.99,0.72,0.5,1.09,1,5.0
10658,remote_worker,headphones_016,Edifier,179.99,0.79,0.0,-0.288,1,5.0
10659,audiophile,headphones_001,Sony,49.99,0.62,0.0,0.988,0,
10660,gym_user,headphones_024,Focal,499.0,0.95,0.0,0.085,1,5.0
10661,gamer,headphones_009,Sony,149.99,0.72,0.0,0.207,0,
10662,frequent_traveler,headphones_001,Sony,49.99,0.62,0.0,1.361,0,
10663,casual_listener,headphones_024,Focal,499.0,0.95,0.0,0.214,0,
10664,budget_student,headphones_016,Edifier,179.99,0.79,0.0,0.278,0,
10665,commuter,headphones_014,Beats,189.99,0.74,0.0,0.68,0,
10666,remote_worker,headphones_016,Edifier,179.99,0.79,0.0,0.508,0,
10667,audiophile,headphones_019,Sony,399.99,0.92,0.0,0.795,1,5.0
10668,gym_user,headphones_004,Skullcandy,44.99,0.55,0.0,0.528,0,
10669,gamer,headphones_021,Sennheiser,379.99,0.93,0.0,-0.221,0,
10670,frequent_traveler,headphones_013,JBL,129.95,0.7,0.5,1.13,1,5.0
10671,casual_listener,headphones_019,Sony,399.99,0.92,0.0,-0.385,0,
10672,budget_student,headphones_007,Motorola,49.5,0.53,0.0,0.367,0,
10673,commuter,headphones_002,JBL,39.99,0.58,0.0,-0.213,1,5.0
10674,remote_worker,headphones_001,Sony,49.99,0.62,0.0,0.49,0,
10675,audiophile,headphones_021,Sennheiser,379.99,0.93,0.0,0.675,1,5.0
10676,gym_user,headphones_008,TCL,29.99,0.48,0.0,-0.381,0,
10677,gamer,headphones_011,Bose,199.0,0.8,0.0,1.477,1,5.0
10678,frequent_traveler,headphones_018,Philips,199.99,0.81,0.5,1.274,1,5.0
10679,casual_listener,headphones_018,Philips,199.99,0.81,0.0,0.604,0,
10680,budget_student,headphones_025,Bang & Olufsen,479.99,0.91,0.0,0.606,1,5.0
10681,commuter,headphones_023,Bowers & Wilkins,499.99,0.94,0.5,-0.13,0,
10682,remote_worker,headphones_003,Anker Soundcore,59.99,0.6,0.0,1.114,1,5.0
10683,audiophile,headphones_020,Bose,429.0,0.91,0.0,0.605,1,5.0
10684,gym_user,headphones_012,Audio-Technica,129.99,0.77,0.0,0.981,0,
10685,gamer,headphones_013,JBL,129.95,0.7,0.0,0.568,0,
10686,frequent_traveler,headphones_023,Bowers & Wilkins,499.99,0.94,0.5,1.136,1,5.0
10687,casual_listener,headphones_009,Sony,149.99,0.72,0.0,-0.716,0,
10688,budget_student,headphones_025,Bang & Olufsen,479.99,0.91,0.0,0.195,1,4.0
10689,commuter,headphones_006,Edifier,54.99,0.64,0.0,0.659,1,5.0
10690,remote_worker,headphones_007,Motorola,49.5,0.53,0.0,0.395,1,5.0
10691,audiophile,headphones_007,Motorola,49.5,0.53,0.0,0.377,1,5.0
10692,gym_user,headphones_020,Bose,429.0,0.91,0.0,0.439,1,5.0
10693,gamer,headphones_017,Marshall,159.99,0.73,0.0,0.375,1,5.0
10694,frequent_traveler,headphones_016,Edifier,179.99,0.79,0.5,1.441,1,5.0
10695,casual_listener,headphones_010,Sennheiser,179.99,0.78,0.0,0.485,0,
10696,budget_student,headphones_014,Beats,189.99,0.74,0.0,-0.047,0,
10697,commuter,headphones_019,Sony,399.99,0.92,0.5,0.82,0,
10698,remote_worker,headphones_004,Skullcandy,44.99,0.55,0.0,-0.276,0,
10699,audiophile,headphones_019,Sony,399.99,0.92,0.0,1.024,1,5.0
10700,gym_user,headphones_017,Marshall,159.99,0.73,0.0,-0.779,0,
10701,gamer,headphones_025,Bang & Olufsen,479.99,0.91,0.0,0.532,0,
10702,frequent_traveler,headphones_007,Motorola,49.5,0.53,0.5,1.846,1,5.0
10703,casual_listener,headphones_022,Apple,549.0,0.9,0.0,1.357,0,
10704,budget_student,headphones_025,Bang & Olufsen,479.99,0.91,0.0,0.205,0,
10705,commuter,headphones_016,Edifier,179.99,0.79,0.5,0.6,0,
10706,remote_worker,headphones_003,Anker Soundcore,59.99,0.6,0.0,-0.231,0,
10707,audiophile,headphones_013,JBL,129.95,0.7,0.0,1.08,0,
10708,gym_user,headphones_019,Sony,399.99,0.92,0.0,0.224,0,
10709,gamer,headphones_019,Sony,399.99,0.92,0.0,0.08,0,
10710,frequent_traveler,headphones_020,Bose,429.0,0.91,0.5,1.407,1,5.0
10711,casual_listener,headphones_012,Audio-Technica,129.99,0.77,0.0,-0.752,1,5.0
10712,budget_student,headphones_012,Audio-Technica,129.99,0.77,0.0,-0.48,0,
10713,commuter,headphones_006,Edifier,54.99,0.64,0.0,0.314,1,5.0
10714,remote_worker,headphones_015,AKG,149.0,0.76,0.0,1.086,1,5.0
10715,audiophile,headphones_020,Bose,429.0,0.91,0.0,0.414,1,5.0
10716,gym_user,headphones_024,Focal,499.0,0.95,0.0,0.262,0,
10717,gamer,headphones_018,Philips,199.99,0.81,0.0,0.729,0,
10718,frequent_traveler,headphones_016,Edifier,179.99,0.79,0.5,1.649,1,5.0
10719,casual_listener,headphones_007,Motorola,49.5,0.53,0.0,-0.0,0,
10720,budget_student,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,-0.185,0,
10721,commuter,headphones_013,JBL,129.95,0.7,0.5,1.868,1,5.0
10722,remote_worker,headphones_017,Marshall,159.99,0.73,0.0,0.58,1,5.0
10723,audiophile,headphones_025,Bang & Olufsen,479.99,0.91,0.0,1.275,1,4.0
10724,gym_user,headphones_021,Sennheiser,379.99,0.93,0.0,-0.272,1,5.0
10725,gamer,headphones_014,Beats,189.99,0.74,0.0,0.698,1,5.0
10726,frequent_traveler,headphones_008,TCL,29.99,0.48,0.0,0.585,1,5.0
10727,casual_listener,headphones_010,Sennheiser,179.99,0.78,0.0,0.071,0,
10728,budget_student,headphones_010,Sennheiser,179.99,0.78,0.0,-0.699,0,
10729,commuter,headphones_016,Edifier,179.99,0.79,0.5,1.429,1,5.0
10730,remote_worker,headphones_015,AKG,149.0,0.76,0.0,0.165,0,
10731,audiophile,headphones_004,Skullcandy,44.99,0.55,0.0,0.466,1,5.0
10732,gym_user,headphones_007,Motorola,49.5,0.53,0.0,-0.151,0,
10733,gamer,headphones_021,Sennheiser,379.99,0.93,0.0,1.032,1,5.0
10734,frequent_traveler,headphones_013,JBL,129.95,0.7,0.5,1.866,0,
10735,casual_listener,headphones_018,Philips,199.99,0.81,0.0,0.32,1,5.0
10736,budget_student,headphones_020,Bose,429.0,0.91,0.0,-0.602,0,
10737,commuter,headphones_005,Philips,34.99,0.52,0.0,0.299,0,
10738,remote_worker,headphones_001,Sony,49.99,0.62,0.0,0.925,1,5.0
10739,audiophile,headphones_012,Audio-Technica,129.99,0.77,0.0,0.977,0,
10740,gym_user,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,-0.518,0,
10741,gamer,headphones_020,Bose,429.0,0.91,0.0,0.279,1,5.0
10742,frequent_traveler,headphones_022,Apple,549.0,0.9,0.0,2.177,1,4.0
10743,casual_listener,headphones_015,AKG,149.0,0.76,0.0,0.034,0,
10744,budget_student,headphones_013,JBL,129.95,0.7,0.0,-0.578,0,
10745,commuter,headphones_022,Apple,549.0,0.9,0.0,-0.837,0,
10746,remote_worker,headphones_009,Sony,149.99,0.72,0.0,1.733,0,
10747,audiophile,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,1.402,1,4.0
10748,gym_user,headphones_008,TCL,29.99,0.48,0.0,0.119,1,5.0
10749,gamer,headphones_014,Beats,189.99,0.74,0.0,0.869,1,5.0
10750,frequent_traveler,headphones_013,JBL,129.95,0.7,0.5,1.328,0,
10751,casual_listener,headphones_021,Sennheiser,379.99,0.93,0.0,-0.374,0,
10752,budget_student,headphones_014,Beats,189.99,0.74,0.0,0.183,0,
10753,commuter,headphones_015,AKG,149.0,0.76,0.5,0.744,1,5.0
10754,remote_worker,headphones_018,Philips,199.99,0.81,0.0,0.801,0,
10755,audiophile,headphones_024,Focal,499.0,0.95,0.0,0.976,0,
10756,gym_user,headphones_013,JBL,129.95,0.7,0.0,0.562,0,
10757,gamer,headphones_016,Edifier,179.99,0.79,0.0,1.49,1,5.0
10758,frequent_traveler,headphones_014,Beats,189.99,0.74,0.0,0.24,1,5.0
10759,casual_listener,headphones_025,Bang & Olufsen,479.99,0.91,0.0,0.236,0,
10760,budget_student,headphones_009,Sony,149.99,0.72,0.0,0.971,0,
10761,commuter,headphones_010,Sennheiser,179.99,0.78,0.5,1.186,1,5.0
10762,remote_worker,headphones_009,Sony,149.99,0.72,0.0,0.913,0,
10763,audiophile,headphones_003,Anker Soundcore,59.99,0.6,0.0,0.753,1,5.0
10764,gym_user,headphones_001,Sony,49.99,0.62,0.0,0.099,1,5.0
10765,gamer,headphones_009,Sony,149.99,0.72,0.0,1.544,1,5.0
10766,frequent_traveler,headphones_019,Sony,399.99,0.92,0.5,1.42,1,5.0
10767,casual_listener,headphones_004,Skullcandy,44.99,0.55,0.0,0.318,0,
10768,budget_student,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,-0.641,0,
10769,commuter,headphones_021,Sennheiser,379.99,0.93,0.5,0.609,1,5.0
10770,remote_worker,headphones_021,Sennheiser,379.99,0.93,0.0,-0.058,0,
10771,audiophile,headphones_019,Sony,399.99,0.92,0.0,1.164,0,
10772,gym_user,headphones_002,JBL,39.99,0.58,0.0,0.45,1,4.0
10773,gamer,headphones_009,Sony,149.99,0.72,0.0,0.914,1,4.0
10774,frequent_traveler,headphones_001,Sony,49.99,0.62,0.0,1.034,0,
10775,casual_listener,headphones_006,Edifier,54.99,0.64,0.0,0.255,1,5.0
10776,budget_student,headphones_004,Skullcandy,44.99,0.55,0.0,1.075,0,
10777,commuter,headphones_006,Edifier,54.99,0.64,0.0,1.16,0,
10778,remote_worker,headphones_004,Skullcandy,44.99,0.55,0.0,0.908,1,5.0
10779,audiophile,headphones_004,Skullcandy,44.99,0.55,0.0,0.688,0,
10780,gym_user,headphones_012,Audio-Technica,129.99,0.77,0.0,-0.342,1,5.0
10781,gamer,headphones_003,Anker Soundcore,59.99,0.6,0.0,-0.349,0,
10782,frequent_traveler,headphones_022,Apple,549.0,0.9,0.0,0.521,1,5.0
10783,casual_listener,headphones_011,Bose,199.0,0.8,0.5,0.853,0,
10784,budget_student,headphones_016,Edifier,179.99,0.79,0.0,0.149,1,5.0
10785,commuter,headphones_021,Sennheiser,379.99,0.93,0.5,0.764,1,5.0
10786,remote_worker,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,1.255,1,5.0
10787,audiophile,headphones_009,Sony,149.99,0.72,0.0,0.901,0,
10788,gym_user,headphones_019,Sony,399.99,0.92,0.0,-0.419,0,
10789,gamer,headphones_024,Focal,499.0,0.95,0.0,0.464,0,
10790,frequent_traveler,headphones_008,TCL,29.99,0.48,0.0,0.652,1,4.0
10791,casual_listener,headphones_007,Motorola,49.5,0.53,0.0,0.809,1,5.0
10792,budget_student,headphones_018,Philips,199.99,0.81,0.0,-0.325,0,
10793,commuter,headphones_016,Edifier,179.99,0.79,0.5,1.237,1,5.0
10794,remote_worker,headphones_024,Focal,499.0,0.95,0.0,0.672,0,
10795,audiophile,headphones_007,Motorola,49.5,0.53,0.0,0.487,1,5.0
10796,gym_user,headphones_003,Anker Soundcore,59.99,0.6,0.0,0.26,0,
10797,gamer,headphones_023,Bowers & Wilkins,499.99,0.94,0.0,0.883,1,4.0
10798,frequent_traveler,headphones_007,Motorola,49.5,0.53,0.5,0.886,0,
10799,casual_listener,headphones_001,Sony,49.99,0.62,0.5,1.808,1,5.0
10800,budget_student,headphones_014,Beats,189.99,0.74,0.0,0.951,1,5.0
10801,commuter,headphones_009,Sony,149.99,0.72,0.5,0.975,1,5.0
10802,remote_worker,headphones_021,Sennheiser,379.99,0.93,0.0,1.548,0,
10803,audiophile,headphones_003,Anker Soundcore,59.99,0.6,0.0,0.587,1,5.0
10804,gym_user,headphones_021,Sennheiser,379.99,0.93,0.0,-0.156,0,
10805,gamer,headphones_012,Audio-Technica,129.99,0.77,0.0,0.356,0,
10806,frequent_traveler,headphones_006,Edifier,54.99,0.64,0.0,0.605,1,5.0
10807,casual_listener,headphones_009,Sony,149.99,0.72,0.0,-0.217,0,
10808,budget_student,headphones_017,Marshall,159.99,0.73,0.0,0.068,1,5.0
10809,commuter,headphones_008,TCL,29.99,0.48,0.0,0.389,0,
10810,remote_worker,headphones_012,Audio-Technica,129.99,0.77,0.0,-0.002,1,5.0
10811,audiophile,headphones_014,Beats,189.99,0.74,0.0,0.453,1,5.0
10812,gym_user,headphones_010,Sennheiser,179.99,0.78,0.0,0.484,1,5.0
10813,gamer,headphones_009,Sony,149.99,0.72,0.0,-0.565,0,
10814,frequent_traveler,headphones_005,Philips,34.99,0.52,0.5,1.781,1,5.0
10815,casual_listener,headphones_007,Motorola,49.5,0.53,0.0,-0.234,0,
10816,budget_student,headphones_012,Audio-Technica,129.99,0.77,0.0,-0.229,0,
10817,commuter,headphones_006,Edifier,54.99,0.64,0.0,1.102,1,5.0
10818,remote_worker,headphones_018,Philips,199.99,0.81,0.0,0.306,0,
10819,audiophile,headphones_002,JBL,39.99,0.58,0.0,0.714,0,
10820,gym_user,headphones_024,Focal,499.0,0.95,0.0,-0.053,1,5.0
10821,gamer,headphones_008,TCL,29.99,0.48,0.0,-0.683,0,
10822,frequent_traveler,headphones_025,Bang & Olufsen,479.99,0.91,0.5,2.383,1,5.0
10823,casual_listener,headphones_020,Bose,429.0,0.91,0.0,0.288,0,
10824,budget_student,headphones_013,JBL,129.95,0.7,0.0,0.415,1,5.0
10825,commuter,headphones_001,Sony,49.99,0.62,0.0,0.153,0,
10826,remote_worker,headphones_009,Sony,149.99,0.72,0.0,0.087,1,5.0
10827,audiophile,headphones_014,Beats,189.99,0.74,0.0,1.929,1,5.0
10828,gym_user,headphones_007,Motorola,49.5,0.53,0.0,-0.351,0,
10829,gamer,headphones_017,Marshall,159.99,0.73,0.0,0.69,1,5.0
10830,frequent_traveler,headphones_011,Bose,199.0,0.8,0.5,2.032,1,5.0
