asin,rating,title,text,helpful_vote,verified_purchase,timestamp
B07VQJ56T3,3.0,I have had a lot of issues with mine,there are a lot of software issues with this watch.  When it works it's great.  But the GPS has tracking issues and the auto pause is useless.  I'm pretty sure that the sleep tracking is just guessing about the state of sleep you are in.<br /><br />I've hard reset mine probably 7 to 8 times because something would drain the battery in like an hour then take 10 to 12 to charge back up.<br /><br />I finally sent mine in on a warranty issue and haven't had any hardware issues since buy my wife's is starting to do the same things.<br /><br />I really wish this watch did the things its capable of doing<br /><br />One last note.  Samsung costumer service is top notch and they worked really hard to get my watch fixed under warranty even though the warranty had expired.,0,True,1642717966119
B0BL9BRHYR,4.0,"For the price, this is a terrific smart watch!","The first thing to wrap around your head is that this watch doesn't sync up with a lot of Western apps, such as MyFitnessPal. I hope that changes in the future, because this is a terrific piece of gear for a very competitive price.<br /><br />The other thing is that your customer support (and much of the manual/app data) is translated from Chinese, so it comes across as odd. (For instance, after stopping the exercise timer, you'll get a message stating ""Does it complete the exercise?"" It just sounds weird out loud.) However, when I contacted them with a question, I received a very detailed answer within 24 hours.<br /><br />There are the standard problems with the pedometer, just as with any smart watch, in that it tracks any arm movement as a step. The sleep tracker is pretty accurate and monitors your heart rate to track normal sleep and deep sleep patterns. The battery life is also terrific, although I'll admit that I don't have a constant heart rate monitor going, which I assume wo",8,True,1655826419941
B0BL9BRHYR,4.0,Needs the App more than I thought it would.,"It's a big display. On the app you choose different layouts or designs.<br />It's a good watch.<br />I am not a big fitness person, but it tracks my steps, heart rate.<br />Easy to charge-magnetic connection, easy break away without damaging watch or charger.<br />I turned off getting texts to the watch. Aside from the print was too small to read, it was annoying and a battery drain. I am connected enough.<br />I was disappointed that the only way to start/stop BP is with the phone app. I hoped it could be accomplished on the watch itself.<br />I don't wear it to bed, so I don't track sleep. I find it comfortable during the day, but to bulky for sleep.  The app is OK, not complicated, but I am not using it to its full advantage.<br />I wanted a reliable watch, large display, that gave me some fitness tracking and was waterproof. I got that. If you are a very serious and active fitness person, you may want to invest in something higher end.",4,True,1662236092342
B0BL9BRHYR,3.0,OK as a basic activity tracker/watch.,"Update - 12/8/22<br /><br />I do have a couple of updates for my review. I went from 4 to 3 stars, mostly due to durability issues. Over the 5 months I have had this watch, it has gotten scratched very easily. Granted, this was typically on the type of thing that would also scratch anything else made of glass, such as taping a painted brick wall, but the scratches also lead to a crack in the watch face. The crack is currently about 2/3rds of the way down the screen diagonally. The band also tore off. Replacement bands are easy to find and cheap, and I do wear the watch in the gym and other more rigorous activities, but still, I'm not running triathlons or anything like that. Also, and I'm not sure if this is related, but the sleep tracking doesn't always work. I can't really say why. For sure, it doesn't record naps, but also, it will decide I'm awake and then stop tracking sleep. It will say that I slept for 2 hours when I really was asleep for 7-8 hours. I would say it's good for abo",3,True,1661808354249
B0BL9BRHYR,3.0,OK as a basic activity tracker/watch.,"Update - 12/8/22<br /><br />I do have a couple of updates for my review. I went from 4 to 3 stars, mostly due to durability issues. Over the 5 months I have had this watch, it has gotten scratched very easily. Granted, this was typically on the type of thing that would also scratch anything else made of glass, such as taping a painted brick wall, but the scratches also lead to a crack in the watch face. The crack is currently about 2/3rds of the way down the screen diagonally. The band also tore off. Replacement bands are easy to find and cheap, and I do wear the watch in the gym and other more rigorous activities, but still, I'm not running triathlons or anything like that. Also, and I'm not sure if this is related, but the sleep tracking doesn't always work. I can't really say why. For sure, it doesn't record naps, but also, it will decide I'm awake and then stop tracking sleep. It will say that I slept for 2 hours when I really was asleep for 7-8 hours. I would say it's good for abo",3,True,1661808354249
B0BL9BRHYR,4.0,Great Watch for Someone on a Tight Budget,"This is a great starter watch and I love the different face options. I have found the heart rate, blood pressure and oxygen levels to be pretty accurate. I visit the doctor's office often and I always compare my results with theirs and the the results are pretty much on point. I feel that there needs to be more options for exercise because some of us can't do traditional exercise for various reasons some some additional options such as chores around the house or a general exercise category would be great. I am a teacher and I am still moving boxes from my storage unit to my classroom and from my home to the classroom but there is not a category for that type of work. I am also doing work in my house which would qualify as exercise but there is not a category for that either. One of my main issues with the watch is that it does it consistently keep track of my sleep which is something that is very important to me. It was great in te beginning but now it does not track my sleep every nig",3,True,1661698150181
B0BL9BRHYR,1.0,Inaccurate Junk,"Every little arm movement triggers multiple steps. I apparently walked nearly a whole lap just drinking coffee while working. Also, the heart rate monitor is wildly off. I calibrated it with a stopwatch, and instead of the 65 bpm I was counting, it regularly shows my around 100 bpm. Don't make my same mistake. Save your money for a good watch. Expect to pay over 100 USD for a usable watch.",1,True,1648704261097
B0BL9BRHYR,4.0,Very nice smart watch,I really wanted a smart watch and this one was recommended by a colleague. I decided this try it. It was the perfect size for me. Fairly easy to set up and pair with my smart phone using the app. It has a BP function but not sure how accurate it is but the other functions are acceptable. I have not had It long or wore it as yet so not sure how long the battery lasts.,1,True,1670124766489
B0BL9BRHYR,5.0,Best watch ever,"I was in the market for a watch that tracked my steps. This watch was way more than that, I am inpressed. I can't believe all the features you get for a watch that cost 40bucks. Why do people buy all those expensive ones from Samsung and Apple. This watch does it all. Super comfy with the silicone band. Battery life is awesome. Super excited about this watch.",1,True,1649433026055
B0BL9BRHYR,2.0,Not that accurate in measuring BP and your steps,"It is ok for basic functions. But is is wildly inaccurate with measuring blood pressure. I tested it in the doctors office and it was about 15 or 20 points different from I the doctors device. Even when I test BP in the watch within a couple of minutes, the readings are off by five to ten points.  My blood pressure certainly doesn’t change that much within a two minute span.<br /><br />Also, measuring the steps is inaccurate. It tells me that I am walking steps even while sitting at my desk for hours. For example, it sent me an alert telling me “You reached your goal “. This being despite sitting at my desk most of the day.<br /><br />So, it tells time fine and heart rate seems accurate but I would not purchase this watch if I were you. I got it because I did not want to  pay $200 to $300 for an Apple watch. Don’t get this if you want accurate monitoring of your steps and blood pressure.",1,True,1654021582928
B0BL9BRHYR,5.0,It's 99% accurate if worn on right hand,"I have had this product for a few months now,<br />Pros- tracks steps, bp, step counter, heart rate, workout sessions, and app is easy to download and easy to set up and use. Also, battery life lasts 4 days<br />Cons- heart rate accurate, BP is not even close, workout tracker could have a few extra options.<br /><br />Every fit bit I have bought the step tracker works and if you move your arms alot it tracks those as steps too.<br />Left wrist- well it don't track all the steps because my left wrist doesn't swing as much as my right<br />Right wrist- it is my dominant hand but I wear the watch on this wrist because the left wrist doesn't seem as accurate. All fit bits are this way. But you only need to worry about the fact that the watch has great qualities to it needed I do recommend this watch for all features!<br />Blood pressure (bp) tracker is the only thing not as accurate the rest is as accurate as a watch can be. Also you can try using Google fit it's free don't require a watch",1,True,1658170791032
B0BL9BRHYR,1.0,Super short battery life just one to two days,Battrey only last one to two day even if you turn all the smart features off.  Get a different on!!,1,True,1649084849953
B0BL9BRHYR,4.0,Nice purchase for the price!,I received my watch the same day I ordered it. So great. And the watch is very nice for the price. I gave 4 stars because the watch does jump around too quickly at times from screen to screen.<br />  The feature I like is text messages have alot of space. Also many cool clock faces to choose from. Donerton nailed it!<br />  Buy it you won't be disappointed,1,True,1659729057765
B0BL9BRHYR,2.0,Honest review as of 9/28/2022... You get what you pay for,"Had the watch since November of 2021.<br />Pros:<br />- Accurate time<br />- the ability to Customize watch faces... even with a picture!<br />- Could be mistaken for an apple watch at quick glance<br />- Long battery life. I charge this watch like once every 4-5 days. And wear it everyday<br /><br />Cons:<br />-ALL of the SENSORS are INACCURATE. HEART RATE, OXYGEN LEVEL,BLOOD PRESSURE, SLEEP and STEPS are all INACCURATE. If you're expecting the accuracy of a name brand smart watch, this $30 watch doesn't do it.<br />- Weather doesn't update<br />- Only 3 Notifications are allowed. If the text is too long, you can't read it all.<br />- basic interface<br />- the app [heroband iii] sucks<br />- Camera function is stupid. There's no camera on the watch itself. So all the camera function does is act as a shutter button for your phone. Kind of a pointless feature<br /><br />It's okay if you're getting this watch as a placeholder or starter watch before getting something better",1,True,1664344421706
B0BL9BRHYR,4.0,"Nice watch, but","Nice watch. But, hard to I stall.",0,True,1669476916087
B0BL9BRHYR,4.0,Set up,Havent had it long enough to test everything out but the set up is super easy. Go to google play store get heroband111 app and your on your way. If this old lady can do it anyone can.,0,True,1645554419695
B0BL9BRHYR,1.0,Selling Customer Info?,"The app required to link the watch to the phone required my credit card information, although the watch was paid  for and the app was ""free"".",0,True,1659870318494
B0BL9BRHYR,1.0,Don’t too small,"We purchased this based on the reviews. I have an inexpensive semi-smart watch/fitness tracker, my husband wanted one that was Rectangular. Based on the stellar reviews we ordered this one. It has two flaws; one when you turn it up so you can see the watch face it lights up and then within two seconds the screen shrinks down to a smaller watch face that’s hard to read the other problem is that the text messages do come through on it but the font is so tiny it’s unreadable. Maybe if you’re 20 years old this will work fine. We are 50 & 60 and the font was just not large enough for us.",0,True,1654263553259
B0BL9BRHYR,1.0,Make Sure it is Compatible with your Phone!,"Unfortunately, this was not compatible with my sons phone so we had to return it. He has an AT&T Calypso.",0,True,1642439807439
B0BL9BRHYR,5.0,Easy to set up and use.  Like knowing my steps count to better health.,It was easy to download the program to my Android  phone ti get started.  Love knowing my everyday steps count towards my progress to my overall better heakth.,0,True,1657464982335
B0BL9BRHYR,4.0,Fitness tracker,Not a bad smart watch per say its good for the price u can get a host of notifications and track lots of health features/ stats.,0,True,1657934617381
B0BL9BRHYR,1.0,I returned it!,It would not even let me set the time without purchasing the app.  I just needed a quick watch.,0,True,1632659656461
B0BL9BRHYR,1.0,"Quality is p[oor ,but i need it replaced it gets caught on clothing ,can you replace it,","Price good but now gets caught on material i wear its defective, caught on clothing",0,True,1654286483902
B0BL9BRHYR,5.0,Great price love the design,It's got my watch in the mail today and I really like it. It was easy to set up and I love the design of the watch. For the steps to work you have to take the plastic off the watch.,0,True,1644104567973
B0BL9BRHYR,1.0,Doesn't work,Connected to Bluetooth but nothing on the phone worked except the time- which was a waste of mine and my money 🙄 will pay extra for an apple,0,True,1657628319698
B0BL9BRHYR,3.0,For the money not baf,Can’t get it to track my sleep at all. Steps are not exactly correct but close. Mainly use it for phone and text info. Heart rate and blood pressure are fairly correct. Still love the itouch watch better but foe the money not bad,0,True,1631972029311
B094Y495LQ,2.0,"Reloj Realme Watch 2 pro No carga, ni enciende",Compre este reloj en el mes de abril 2022 y no tiene 6 meses y ya no carga. He sido muy cautelosa con el cuidado del mismo. Lamentablemente para mi no salio bueno 😪😕. Como ya pasó el tiempo de devolución. Lamentablemente perdí mi dinero.,0,True,1664603513946
B0BZ49NHW2,5.0,(EDIT: 2+ YEARS LATER) Extremely Durable & Reliable,"While I do have wireless earbuds, I usually only use them for exercising just because always worrying about a charge is a task and I tend to overlook that. That said, I just wanted something that was wired that I could use at a moment's notice and have great sound with a very good price. These 100% do the trick. I'm not some kind of cork-sniffing obsessive compulsive audiophile, but I like to have great sound with a good balance of lows, highs, and mids when I'm using the audio player on my phone without having to EQ anything drastic. With these, I can run the EQ flat and still get reliably superior sound. If the audio is not good, it's more than likely coming from the sound file and not these (garbage in, garbage out).<br /><br />These earbuds are extremely sturdy and well built, and the wiring is a bit more heavy duty than most wiring that you'd see on any other earbuds. The controls work well and I have had zero issues or complaints. I really like the mesh bag and tin (like an Altoi",51,True,1592848743870
B0BZ49NHW2,3.0,It's a keeper! (Update: Okay at best),"Love the color options. Cord feels sturdy, not too much noise when I shake it. Has volume and pause control. Comes with foam ear pieces, but I prefer the softer synthetic ones. Has size L, M & S. Sound quality is pretty good. Bass seems louder compared to other brands, can't tell if it's because it's a slightly more muddled sound or because of the noise cancellation. I love how it has a pouch and metal case to store it. Overall like everything about it so I'm keeping it as 1 of 2 earphone sets.<br /><br />Update: Big and chunky for an earpiece, kept falling out of my ears and I was just lying there watching on laptop. Forget about working out with these, they don't even stay in without movement. I only kept them because I could get a ""free"" one for a review. Which I already do whether I keep or return an item.",46,True,1581996016050
B0BZ49NHW2,5.0,Great Earpods!!,"I like these earpods alot. The sound comes in clear and the volume controls are easy to use. However, I'm not fond of the noise cancelling much. Other than that there great earpods. I would buy again.",44,True,1595061240440
B0BZ49NHW2,4.0,Decent memory foam earbuds,"I like to use these for watching shows on my tablet.  I prefer wired ones over Bluetooth just for battery life issues. I find the apple headphones hurt my ears after wearing them awhile. I picked these headphones for the price range mostly and the good reviews. Here’s what I like about them.<br />1: Price point<br />2: Ear comfort. The earbuds are made of memory foam which is nice for long tv binges.<br />3. The wire is made with a nice braid texture which makes it not tangle as easily. I love that!<br />4. The mic and volume buttons are easy to use and respond well to my apple tablet controlling the volume and pausing and starting.<br /><br />My personal cons:<br /><br />1: There does seem to be a lot of extra “noise” in the cord that I can hear when I move it around or when it rubs on my arm or shirt.<br /><br />2: This is minor, foam earbuds are memory foam but they are a little rigid at first. The extra sizes provided are great, but they are just your standard rubber replacements o",37,True,1580389140714
B0BZ49NHW2,5.0,So good that I had to share,"I feel the need to start off that I am one of the pickiest and hardest to please when it comes to my earbuds. However, these have been exceptional, even with my tiny ear holes as my kids say. I’ve been through so many headphones that were torture due to fit and sound quality. To fit, I’d use kids ones and for sound quality I’d have to give up my comfort. Not with these, the foam tips are amazing feeling, the sound is exceptional, and add in they are super durable ( child and pet tested and they survived with no damage). I was so happy with them when my boyfriend’s headphones died, instead of subjecting to my back up pair {they suck) I let him use these ones. He has much larger ears and they work perfectly for him as well. He is currently sleeping with them in as I am typing this. As he was happily dozing he said he wanted a pair, so I ordered him his own in another color. I’m positive they’ll last a lot longer than the month I’ve had them and longer than the pair my boyfriend killed at",28,True,1573295040331
B0BZ49NHW2,5.0,Most comfortable earbuds to date.,"The rubber earpieces that took over the plastic years ago (although iphone hasn't caught on) was a tremendous improvement, but these foam earpieces are that much more comfortable and secure again.  Who knew it: Foam: the next generation.  I got just what I was hoping for better comfort, better fit, and therefore better sound.  And then to think how little they cost me, good job folks.",24,True,1568148459985
B0BZ49NHW2,3.0,Needs a longer connection wire,"The ear buds are comfortable and the color makes them easier to find on my desktop. But for my purposes, the connection wire is just too short. I'm using them on a desktop computer, but have to purchase an extension cord to make them work. For a phone, it would be fine, but not anywhere near long enough for a desktop. I also wish they either had a USB model or the double connecting jacks because the microphone isn't working with my desktop.",22,True,1598888849479
B0BZ49NHW2,1.0,Mic is Staticy,"I got these hoping to replace my bluetooth headphones while I am working from home.<br /><br />Audio works fine.<br /><br />I am disappointed by the mic. I've been told by everyone I video conference with that they hear static any time I talk. They don't hear that when I use my bluetooth headphones. Looks like I can only use these for listening to music now, which is a huge disappointment.",13,True,1585003429414
B0BZ49NHW2,1.0,Microphone failed quickly,After three weeks the microphone became muddled. I can hear okay through them but no one can understand me when I speak.,7,True,1592422196263
B0BZ49NHW2,4.0,Solid earphones... Works with GS8,"Pros<br />- Cost<br />- Controller is compatible with Galaxy S8.<br />- Includes carry case,  a nice felt bag, and extra ear cushions.<br />- Feels well built<br />- Very comfortable<br /><br />Cons<br />- The right memory foam cushion was slightly damaged. No harm no foul.. I already have a couple of sets of memory foam cushions I previously purchased on Amazon. Search for ""Comply 17-50101-11 Isolation Noise Cancelling Memory Foam Earphone Tips for""  if you need a replacement.<br />- The extra cushions are not memory foam cushions. They are round rubber cushions. Not a show stopper but nice to know.<br />- Does not include and instruction manual.",6,True,1572732513989
B0BZ49NHW2,5.0,"Sturdy, inexpensive and work well.","I bought these right after I lost the ear plug on another set of earbuds. I lucked out that they were on a flash deal. They came with a variety of different sized foam plugs; I haven't tried them all since the first pair seemed to fit well. (I just need to figure where to store the spares this time). The plugs are very comfortable. I don't find these to be noise canceling, but they are at least noise muffling. I primarily use these when I am at work or in a Starbucks or whatever, to help drown out coworkers and others. I cannot really speak to sound quality, at least in terms of music, because I primarily listen to talk shows or Hulu reruns in these situations.<br /><br />One thing I particularly like is the cord. It is some sort of braided material and seems to be sturdy. This is important to me because I have an earbud holder where you wrap the cords around it and secure the ends in a plastic slot, so I feel like that final step won't damage these earbuds. Also, I had an occasion to ",4,True,1577570851932
B0BZ49NHW2,5.0,Replaced my Headset,"As someone who used to use Sennheiser gaming headsets, I shocked myself by switching to earbuds. Originally, I bought these because I got a helix piercing and was unable to wear my headset while it was healing. However, it resulted me in getting so used to the earbuds that it felt so strange switching back. I really do love these and they have never failed me for the 6 months I've owned them.",2,True,1672745198428
B0BZ49NHW2,1.0,"Fair at best....Symphonized NRG-X  far superior sound quality, durability!","Negs are numerous: fair sound quality; wires tangle easily; only small size ear buds are foam, all others conventional silicone; poor plug grab and ear plug grab connectors/durability. Compared to now 3 different prs of Symphonized, at about same $20, Ludos are significantly inferior....returned and bought another Symphonized NRG-X. To expand, listening fr same cell phone, measured by 3 different people, all claimed the Ludos inferior over full spectrum...fr treble/mid/bass. I have worn ear sets for 15+ yrs, run every day, and these Ludos were ~=to $10 Panasonic's in quality.",2,True,1608961211083
B0BZ49NHW2,1.0,Stopped Working,"The sound and volume control are satisfactory, however phone answering button stopped working in a little over a month. Next time, will spend a bit more money for better quality.",2,True,1668736574722
B0BZ49NHW2,4.0,**UPDATED review** (Sad...),"UPDATE 3/25/20:<br />Really good and prompt customer service ready to remedy any issue.<br />For that alone, I am adding extra stars. Customer service counts.<br />________________________________________________________________<br />I was really excited to try these out for basic everyday use (commuting/gym). They look great (stylish) - the memory foam is comfortable - the sound quality with is decent - the cable doesn't tangle.<br />All these things were great UNTIL.. I started moving around. That's when the static noise kicked in :-( If you are sitting still, all is good, but once you start walking or moving around, you start to hear clicking and gurgling.<br />What a shame. Maybe I got a faulty pair.",2,True,1583344534057
B0BZ49NHW2,1.0,Constant white noise hiss,"Bummer, was hoping these would work well for zoom meetings with my work issued Dell laptop. They work but I have to listen to constant white noise hiss and others say my voice sounds echo-y. I do not have these issues with my  Bluetooth headset, but my company security settings messed up the ability to use that one. Will be looking for a wired headset with decent sound quality. Fun.",2,True,1641490104485
B0BZ49NHW2,1.0,Does not work with Dell laptops!,These do not work with Dell laptops even though description says so.,1,True,1639753547142
B0BZ49NHW2,4.0,"2nd pair, better than earbuds, like ear tampons + Bluetooth dependent. wires could be sturdier","I lose earbuds and I think they look like ear tampons so I prefer wired and these are really good except the wire from the earpiece to the phone seems cheap. I would prefer if they were coated with some type of plastic or something to give them a little bit more protection because they get really obnoxiously Tangled and seems flimsy however thus far they are superior to others and sound quality with microphone and volume buttons.Overall I'm happy with the sound quality there's an assortment of earbuds with them , beware of some difficulty to get the different earbuds on and this is my second set so the positives outweigh the negatives",1,True,1651143074691
B0BZ49NHW2,1.0,One major problem,"Overall these are nice for the price, but the one issue is a fairly big one. These earbuds will occasionally raise the volume all the way to max for no reason and won't turn down until I unplug and plug them back in. It is very annoying and kinda painful. I really miss my Klipsch but they seem to have stopped making the ones I normally buy.",1,True,1613290727552
B0BZ49NHW2,5.0,Working well,"I have been using these for telework since August and they have been working well - my voice is clear, and other voices are clear. Music and movies sound fine, too. They seem to be lasting longer than the 1More Triple Driver; i had two sets of the 1More fail on me (L earbud cut out).<br />These seem to be a good value for money, and I would recommend them.",1,True,1604861789919
B0BZ49NHW2,1.0,No microphone!!!!!!!!,I bought these to use to make calls. They have no microphone. They’re useless to me. False advertising.,1,True,1595870017240
B0BZ49NHW2,1.0,Do not recommend,Poor quality.  Muffled and distorted sound. Will be returning.,1,True,1626305540888
B0BZ49NHW2,1.0,You get a ZAP,"Not sure why, but they keep shocking my sons ears.  Unwearable!",1,True,1612191209411
B0BZ49NHW2,5.0,Very nice! One small complaint.,"Nice! Very well packaged, as well. I appreciate the included travel bag, particularly. Sound quality is very good, and the cords look sturdy.  My only complaint is this: although it came with a set of replacement ear tips in various sizes, they weren't the nice foam ones that match the color of the earphones. They were plain black and flimsy rubber. So, I kept using the nice colored foam ones, even though they weren't quite the right size.",1,True,1614357454925
B0BZ49NHW2,5.0,Great purchase,Love the hand written thank you letter. Very polite. Great quality. Very comfortable. Highly recommend!,1,True,1621627543658
B0BZ49NHW2,1.0,I’m not impressed,I’m not impressed with these headphones at all. I use them to plug into my laptop so that I can hear clearly on zoom. The right ear works just fine but the left one has a lot of feedback in it.,1,True,1620186315797
B0BZ49NHW2,1.0,Lasted 10 weeks,My wife walks on residential streets.<br />No running<br />No jumping<br />No cross-fit<br />She lost one speaker and the volume control<br />Nuff Said,1,True,1597506058449
B0BZ49NHW2,1.0,Doesn't work consistently,"I would have rather returned this, than write a bad review. However, I missed the window by one day. I bought this so I could be on Zoom and not be on my computer. Inconsistent reception and sound. Sometimes people can hear me and sometimes there is nothing. A big waste of money.",1,True,1601755874554
B0BZ49NHW2,3.0,Ok headphones,These headphones are OK. They appear to be built well. They provide absolutely no noise suppression at all.,1,True,1671660405808
B0BZ49NHW2,1.0,Does not work for zoom meetings.,Mic problems and terrible sound quality. Had to go buy something else.,1,True,1630587054193
B0BZ49NHW2,1.0,Not for iPhone SE,No receptacle for attaching to my iPhone SE,1,True,1615140697220
B0BZ49NHW2,1.0,Disappointed!,They are not working. Disappointed. Trying to send them back.,1,True,1594313132431
B0BZ49NHW2,5.0,It works. Great pricing.,"I use this for DISCORD on my PC. It works, and the pricing is great.",1,True,1603835791345
B0BZ49NHW2,1.0,Stopped working after 30 days.,These worked for exactly one month before the jack went bad. It was a mistake to stray from Skullcandy.,1,True,1622461789845
B0BZ49NHW2,3.0,Not for me,I don’t like the way these fit in my ears and I find them annoying when I’m trying to eat with them on. It’s like I’m in high altitude and need to pop my ears. And they are not noise reduction.,1,True,1661667026798
B0BZ49NHW2,5.0,Good buy!,They are sturdier than others Ive had and would buy again,1,True,1672423298392
B0BZ49NHW2,4.0,Meh,My AirPods have better noise cancellation but hey there good. Can’t control volume when using my laptop but I love the memory foam because I have small ears so earbuds always hurt to wear.,1,True,1663248290460
B0BZ49NHW2,2.0,Low Quality Earphones,I work from home and wanted a pair of earphones for video meetings so I looked less goofy than wearing giant gaming headphones. Decided to go cheap since I won't be using them much and I regret not spending a bit more money. The audio quality on these is comparable to earphones from the early 2000s: grainy and distant with static.,1,True,1604090619399
B0BZ49NHW2,1.0,Don t last,Stopped working not even after one year.,1,True,1614922174964
B0BZ49NHW2,4.0,These are great headphones.,"These headphones are so nice. I just bought them and they work so well. I love the foam earbuds they use. If you're getting them, don't waste money on the mic. It is literally so bad and not worth the money.",1,True,1641989143899
B0BZ49NHW2,1.0,earphone,never got my free pair of earphones for review. so don't buy and think you will get your free set of earphone you won't,1,True,1578443860787
B0BZ49NHW2,1.0,Mic didn't work,Sort return window. Don't buy. Crap.,1,True,1648303043539
B0BZ49NHW2,1.0,They feel solid and sound great but after less than 6 months of use the earbud broke,Great short term. I can probably glue them back but overall not very satisfied. Crappy construction,1,True,1610117836408
B0BZ49NHW2,5.0,Worked great!,"I purchased the red headphones for the hubby for the gym. It worked well in the phone jack and wasn’t loose. I was shocked to notice I did not hear any other noise from others and the sound quality itself was amazing. The extra bonus is hearing bass. Volume control was nice and the ear parts were comfortable and never fell off. However, I would clean your ears or headphones after use because it the earwax will stain the squishy ear parts.",1,True,1667480822208
B0BZ49NHW2,5.0,Worked perfectly,"These worked perfectly fine! That is, until my cat chewed through them. Haha. But, had no issues. Sound was fine. Mic worked fine. Good product for the price.",1,True,1641670580683
B0BZ49NHW2,5.0,Good value for the quality,"I bought these for my daughter. She is allowed to listen to music and podcasts at school, and these are stylish and unobtrusive. She has been enjoying them, and we will be ordering another pair for my other daughter. Seems like a good basic daily-use set of earphones. I cannot speak to the audio quality, as I have not tested them myself. But they are still working after being toted around by a 6th grader, so that's something.",0,True,1581811021457
B0BZ49NHW2,3.0,Cute earbuds,"These are cute, can be used with my iPod, but cannot be used with my computer without an adaptor, which disappointed me a bit. Then on the first use, I discovered that, when using for Skype or Zoom, there is a lot of background noise that the other people can hear. And it isn't failure of the noise cancellation, it is some kind of feedback from the buds themselves.  I bought an adaptor and in a pink I'll use these with my iPod, but not the best sounds quality.",0,True,1655146342475
B0BZ49NHW2,2.0,Fail!,The headphones were doing great then the microphone stopped working 2 weeks after I received them.,0,True,1589652888986
B0BZ49NHW2,5.0,The ear bud cups that keep the earbuds in my ears securely.,"I particularly like the thick ear cups that keep the ear buds in my ears very well.I had bought many sets of ear buds and always has the problem of ear buds fell off out of my ears, until this new set. Those old ear buds had thin ear bud cups that had the tendency of piping out of my ears after a few minutes.",0,True,1594325755764
B0BZ49NHW2,5.0,Very happy with this purchase,"So far, so good.  Better than any similar ear buds I've had",0,True,1591018134601
B0BZ49NHW2,4.0,Nice for the price,Not great on calls as some times on VoIP calls other side complaints. Very good for music/ TV/ listening to trainings and Seminars,0,True,1627078812230
B0BZ49NHW2,5.0,Got quality?,Listening to a audio book and it works good,0,True,1570577336015
B0BZ49NHW2,5.0,A+,Great product. Probably would purchase again. Love the thickness of the cord,0,True,1580056401431
B0BZ49NHW2,5.0,Great quality for the price!,I'm hard of hearing and usually have to go to 100% on earbuds to hear but I can hear comfortably on these at 70%.,0,True,1598780462732
B0BZ49NHW2,3.0,"Mediocre, volume control erratic",These earbuds are functional but sound quality is middling. The volume control is very problematic. It tends to get louder and louder during calls for no clear reason.<br />I would certainly not recommend paying more than $10 for them,0,True,1587747227800
B0BZ49NHW2,5.0,A happy surprise!,"Given the price point, I wasn't expecting much from these earbuds.  They are a replacement for a more expensive pair that shorted out.  What a wonderful surprise the LUDOS turn out to be!  Great sound, wonderful balance, good noise cancellation and great price.  I will definitely buy another pair as a spare!",0,True,1597011261287
B0BZ49NHW2,5.0,Great Sound,The sound quality is a lot better than I expected for the price. Really happy overall and the purple color is lovely.,0,True,1618621441622
B0BZ49NHW2,5.0,Nice sound quality,I used these on the plane to watch movies and it worked perfectly to eliminate outside noises and the movie sound was great!,0,True,1663683949694
B0BZ49NHW2,3.0,Volume control doesn’t work!,Purchased these as a gift for my husband. He reports that the sound is fine but the volume control doesn’t work which is the particular feature he was looking for. I would not repurchase.,0,True,1642370529012
B0BZ49NHW2,5.0,Great purchase,"I purchased these a few months ago and really like them. Durable, work well, and the volume buttons are just the right sensitivity..",0,True,1670406575379
B0BZ49NHW2,5.0,Perfect!,Exactly what my daughter wanted,0,True,1598501411741
B0BZ49NHW2,5.0,Clear sounds,"The sound quality is great, I have a hearing deficit in my left ear, however the sound is clear enough for me.<br /><br />Thank you",0,True,1610932773854
B0BZ49NHW2,5.0,Ear Buds,I keep these on hand for my grandson. They work nicely. Now if my grandson would just stop misplacing them!,0,True,1672272817111
B0BZ49NHW2,5.0,Perfect earbuds for exercising,Bought these for my husband. They are great for watching news / TV shows while on his exercise bike.,0,True,1607991346964
B0BZ49NHW2,5.0,Great Value and Fantastic Sound Quality,These headphones have amazing sound quality.  The microphone and controls work perfectly.  I am always nervous about a product like this but these headphones definitely delivered.  They are comfortable in  my ears and will definitely meet my needs.,0,True,1581097224163
B0BZ49NHW2,5.0,Won a blindfold test,"Compared these earbuds directly with Sopownic.  All family member (5) listened to their mobile phone via the different  earbuds.  We listened in different parts of the house and did not share results. We wrote our opinions down on paper secretly. The unanimous winner for tone, comfort and quality of music and spoken word was the LUDOS.",0,False,1572818596441
B0BZ49NHW2,4.0,These are good but the mic is really sharp with no sound cancelling at all.,"I use these for streaming from my ps5 as backup to my Sony lavalier mic. I really appreciate that they came with both silicone and foam ear pieces. They work great as headphones/monitors but the mic is so strong and so sharp that it picks up everything in the room and has a minor echo - adjusting the volume with the on-wire control doesn't work, I have to do it through mic adjustment on the ps5 and have to tune it very low to keep the echo from showing up. That being said, these are my dedicated backup and I do use them quite often and even if the sound's a little less clear than my Sony mic, it's still really good. These would probably work very well with a better audio setup than the ps5 has.",0,True,1627167411645
B0BZ49NHW2,5.0,Comfortable and clear sound,I really like to use them with my IPad.  They work very well.  They are very comfortable in my ears.,0,True,1661830065535
B0BZ49NHW2,5.0,Works Well,"Very hardy, work well and fit my ears fine. Has other alternative ear buds, too. I used the smaller.",0,True,1595380727508
B0BZ49NHW2,5.0,Great buy.,Theses are great headphones. The default ear pieces are made of the same material as ear plugs.,0,True,1596302971379
